job_title,company,category,skills,skills_list,salary,experience_level
Furniture designer,"Nunez, Wade and Watson",Healthcare,"Patient Care, Nursing","['Patient Care', 'Nursing']",123000.0,Senior Level
Systems analyst,"Wilson, Pacheco and Jones",Manufacturing,"Quality Control, Production Planning, Supply Chain","['Quality Control', 'Production Planning', 'Supply Chain']",77000.0,Mid Level
Tourism officer,Cardenas Ltd,Education,Teaching,['Teaching'],53000.0,Senior Level
"Engineer, chemical",Hill Inc,Retail,"Merchandising, Sales","['Merchandising', 'Sales']",125000.0,Mid Level
Solicitor,"Schroeder, Jones and Burnett",Finance,"Risk Analysis, Excel, Financial Modeling, Python","['Risk Analysis', 'Excel', 'Financial Modeling', 'Python']",113000.0,Entry Level
Health visitor,Howard LLC,Healthcare,Medical Research,['Medical Research'],89000.0,Senior Level
"Engineer, automotive",Diaz and Sons,Marketing,"Social Media, Google Ads","['Social Media', 'Google Ads']",86000.0,Senior Level
Marketing executive,Williams and Sons,Manufacturing,Supply Chain,['Supply Chain'],143000.0,Mid Level
"Clinical scientist, histocompatibility and immunogenetics","Simmons, Becker and Barker",Software,"C++, SQL, AWS, React","['C++', 'SQL', 'AWS', 'React']",140000.0,Mid Level
Pension scheme manager,"Hunt, Lewis and Wilson",Retail,"Customer Service, Sales","['Customer Service', 'Sales']",124000.0,Mid Level
"Lighting technician, broadcasting/film/video",Cross-Johnson,Retail,"Sales, Customer Service, Merchandising","['Sales', 'Customer Service', 'Merchandising']",95000.0,Entry Level
Public relations officer,"Smith, Allen and Evans",Marketing,Google Ads,['Google Ads'],106000.0,Mid Level
Gaffer,Baker-Rios,Manufacturing,"Supply Chain, Production Planning","['Supply Chain', 'Production Planning']",115000.0,Mid Level
"Presenter, broadcasting","Gonzalez, Whitaker and Boyer",Marketing,"SEO, Google Ads, Social Media","['SEO', 'Google Ads', 'Social Media']",71000.0,Senior Level
"Production designer, theatre/television/film",Donovan-Mason,Finance,Python,['Python'],106000.0,Senior Level
"Engineer, civil (contracting)",Ferrell PLC,Manufacturing,"Supply Chain, Quality Control, Production Planning","['Supply Chain', 'Quality Control', 'Production Planning']",48000.0,Mid Level
Agricultural engineer,"Lloyd, Martinez and Trevino",Marketing,"SEO, Market Research, Google Ads, Content Writing","['SEO', 'Market Research', 'Google Ads', 'Content Writing']",140000.0,Senior Level
"Conservation officer, nature",Matthews-Robles,Retail,"Customer Service, Sales, Merchandising","['Customer Service', 'Sales', 'Merchandising']",62000.0,Senior Level
Medical secretary,Nguyen-Lara,Marketing,"Market Research, Google Ads, SEO","['Market Research', 'Google Ads', 'SEO']",150000.0,Senior Level
Recycling officer,Nelson and Sons,Marketing,Social Media,['Social Media'],46000.0,Entry Level
Astronomer,Acevedo Inc,Healthcare,Nursing,['Nursing'],126000.0,Mid Level
Clothing/textile technologist,Weaver PLC,Manufacturing,Quality Control,['Quality Control'],68000.0,Senior Level
Broadcast engineer,"Mills, Norton and Rodriguez",Manufacturing,Production Planning,['Production Planning'],109000.0,Mid Level
Warden/ranger,"Morris, Torres and Grant",Education,"Research, Curriculum Design","['Research', 'Curriculum Design']",99000.0,Senior Level
Architectural technologist,"Reed, Osborne and Dawson",Software,"Java, React, Python, AWS","['Java', 'React', 'Python', 'AWS']",87000.0,Mid Level
Financial planner,Taylor Inc,Marketing,"SEO, Google Ads","['SEO', 'Google Ads']",123000.0,Entry Level
Arts development officer,"Thomas, Maxwell and Weber",Retail,"Merchandising, Customer Service, Sales","['Merchandising', 'Customer Service', 'Sales']",128000.0,Senior Level
Drilling engineer,Walker-Moreno,Retail,Customer Service,['Customer Service'],107000.0,Mid Level
"Psychologist, prison and probation services",Henry-Brown,Retail,"Merchandising, Customer Service, Sales","['Merchandising', 'Customer Service', 'Sales']",104000.0,Entry Level
Chiropractor,"Williams, Welch and Chen",Software,"React, C++","['React', 'C++']",127000.0,Senior Level
"Development worker, international aid",Dominguez-Melton,Finance,"Python, Excel","['Python', 'Excel']",43000.0,Entry Level
Chartered public finance accountant,Bullock Inc,Healthcare,Nursing,['Nursing'],80000.0,Mid Level
Training and development officer,Morrison and Sons,Education,Research,['Research'],86000.0,Senior Level
Legal executive,Moore and Sons,Software,"Machine Learning, Java, SQL, C++","['Machine Learning', 'Java', 'SQL', 'C++']",115000.0,Entry Level
Administrator,Rodriguez and Sons,Education,"EdTech, Curriculum Design, Teaching","['EdTech', 'Curriculum Design', 'Teaching']",55000.0,Mid Level
Special educational needs teacher,Sweeney-Hammond,Manufacturing,Quality Control,['Quality Control'],122000.0,Mid Level
Pharmacologist,"Barr, Patton and Elliott",Finance,"Python, Financial Modeling","['Python', 'Financial Modeling']",114000.0,Mid Level
Psychiatric nurse,Cooper PLC,Education,"Teaching, Curriculum Design, Research, EdTech","['Teaching', 'Curriculum Design', 'Research', 'EdTech']",142000.0,Entry Level
Estate manager/land agent,"Ortega, Moses and Hester",Manufacturing,"Quality Control, Supply Chain","['Quality Control', 'Supply Chain']",98000.0,Senior Level
Applications developer,Mueller LLC,Retail,"Sales, Merchandising, Customer Service","['Sales', 'Merchandising', 'Customer Service']",147000.0,Mid Level
Solicitor,Diaz Ltd,Education,Research,['Research'],122000.0,Mid Level
Tourist information centre manager,Pittman-Gutierrez,Software,SQL,['SQL'],89000.0,Senior Level
"Scientist, research (physical sciences)",Pruitt-Wallace,Education,"Teaching, Research, EdTech, Curriculum Design","['Teaching', 'Research', 'EdTech', 'Curriculum Design']",108000.0,Entry Level
"Programmer, applications",Miller Group,Software,"Machine Learning, Python, SQL","['Machine Learning', 'Python', 'SQL']",50000.0,Entry Level
Art therapist,Webster Group,Education,"Teaching, Research, Curriculum Design, EdTech","['Teaching', 'Research', 'Curriculum Design', 'EdTech']",116000.0,Mid Level
"Psychologist, counselling",Wong-Wood,Software,"SQL, C++, Machine Learning","['SQL', 'C++', 'Machine Learning']",145000.0,Mid Level
Diagnostic radiographer,Odonnell-Nguyen,Manufacturing,"Quality Control, Supply Chain, Production Planning","['Quality Control', 'Supply Chain', 'Production Planning']",87000.0,Senior Level
"Radiographer, therapeutic","Parker, Hampton and Shaw",Healthcare,"Nursing, Pharmaceuticals, Medical Research","['Nursing', 'Pharmaceuticals', 'Medical Research']",95000.0,Mid Level
Recruitment consultant,"Lewis, Fischer and Esparza",Finance,SQL,['SQL'],110000.0,Entry Level
English as a second language teacher,Hernandez PLC,Marketing,"Content Writing, SEO, Market Research","['Content Writing', 'SEO', 'Market Research']",53000.0,Entry Level
Commercial/residential surveyor,"Gallegos, Jones and Fowler",Manufacturing,Production Planning,['Production Planning'],135000.0,Senior Level
Housing manager/officer,Fernandez-Robles,Finance,"Risk Analysis, SQL, Excel, Financial Modeling","['Risk Analysis', 'SQL', 'Excel', 'Financial Modeling']",83000.0,Mid Level
Legal secretary,"Taylor, Knight and Wells",Education,Teaching,['Teaching'],135000.0,Mid Level
Private music teacher,Mcgee Inc,Finance,"Financial Modeling, Excel","['Financial Modeling', 'Excel']",42000.0,Mid Level
Health and safety adviser,Duffy PLC,Retail,"Merchandising, Customer Service, Sales","['Merchandising', 'Customer Service', 'Sales']",149000.0,Mid Level
Product/process development scientist,Graham-Ford,Software,SQL,['SQL'],127000.0,Senior Level
Financial manager,"Jones, Lopez and Wells",Marketing,Google Ads,['Google Ads'],116000.0,Mid Level
Prison officer,"Sharp, Robinson and Deleon",Software,C++,['C++'],81000.0,Mid Level
"Administrator, charities/voluntary organisations","Gray, Smith and Chavez",Software,"Java, Machine Learning, React, Python","['Java', 'Machine Learning', 'React', 'Python']",65000.0,Senior Level
"Accountant, chartered certified",Foley-Moore,Healthcare,"Patient Care, Pharmaceuticals, Nursing","['Patient Care', 'Pharmaceuticals', 'Nursing']",99000.0,Senior Level
"Copywriter, advertising","Conley, Rodgers and Palmer",Finance,"SQL, Python","['SQL', 'Python']",121000.0,Entry Level
IT sales professional,"Hancock, Medina and Roberts",Marketing,"Content Writing, Market Research, Google Ads","['Content Writing', 'Market Research', 'Google Ads']",82000.0,Senior Level
Radio broadcast assistant,"Wright, Duncan and Wells",Marketing,"Google Ads, Social Media","['Google Ads', 'Social Media']",109000.0,Entry Level
Barista,"Rodriguez, Cox and Perez",Manufacturing,"Production Planning, Supply Chain, Quality Control","['Production Planning', 'Supply Chain', 'Quality Control']",73000.0,Senior Level
"Engineer, communications",Guerrero and Sons,Healthcare,"Medical Research, Pharmaceuticals, Nursing, Patient Care","['Medical Research', 'Pharmaceuticals', 'Nursing', 'Patient Care']",112000.0,Entry Level
"Surveyor, minerals","Marshall, Evans and Valenzuela",Finance,"Risk Analysis, Financial Modeling, Python, SQL","['Risk Analysis', 'Financial Modeling', 'Python', 'SQL']",97000.0,Senior Level
Retail merchandiser,Moore-Ayers,Education,"Curriculum Design, Teaching, Research, EdTech","['Curriculum Design', 'Teaching', 'Research', 'EdTech']",70000.0,Senior Level
Herbalist,"Silva, Miller and Pham",Retail,"Customer Service, Merchandising, Sales","['Customer Service', 'Merchandising', 'Sales']",99000.0,Mid Level
Television floor manager,Cox-Moran,Software,"C++, Python","['C++', 'Python']",65000.0,Mid Level
Editorial assistant,Nguyen-Wolf,Marketing,"Market Research, Content Writing, Social Media, Google Ads","['Market Research', 'Content Writing', 'Social Media', 'Google Ads']",98000.0,Mid Level
Media planner,Adams-Roberts,Software,"SQL, Machine Learning, React, AWS","['SQL', 'Machine Learning', 'React', 'AWS']",52000.0,Senior Level
"Loss adjuster, chartered",Greer Inc,Manufacturing,"Quality Control, Production Planning, Supply Chain","['Quality Control', 'Production Planning', 'Supply Chain']",136000.0,Entry Level
Retail merchandiser,Paul Inc,Education,Curriculum Design,['Curriculum Design'],62000.0,Entry Level
Higher education careers adviser,Smith and Sons,Manufacturing,"Production Planning, Quality Control, Supply Chain","['Production Planning', 'Quality Control', 'Supply Chain']",65000.0,Senior Level
"Psychotherapist, child",Miller-Smith,Healthcare,Pharmaceuticals,['Pharmaceuticals'],61000.0,Entry Level
Geochemist,Jones Inc,Healthcare,"Pharmaceuticals, Nursing","['Pharmaceuticals', 'Nursing']",146000.0,Senior Level
Industrial buyer,Wheeler-Petersen,Retail,"Customer Service, Sales, Merchandising","['Customer Service', 'Sales', 'Merchandising']",119000.0,Senior Level
Social researcher,Glover LLC,Education,"Curriculum Design, Teaching, Research, EdTech","['Curriculum Design', 'Teaching', 'Research', 'EdTech']",125000.0,Entry Level
Tourism officer,Byrd-Smith,Software,"C++, Python, SQL","['C++', 'Python', 'SQL']",93000.0,Entry Level
"Administrator, sports","Knox, Johnson and Torres",Finance,"Financial Modeling, Python","['Financial Modeling', 'Python']",67000.0,Mid Level
Restaurant manager,Turner and Sons,Software,"C++, SQL","['C++', 'SQL']",127000.0,Entry Level
Dancer,"Cooper, Crawford and Hall",Healthcare,"Patient Care, Medical Research, Nursing","['Patient Care', 'Medical Research', 'Nursing']",91000.0,Mid Level
"Surveyor, land/geomatics",Juarez-Thomas,Healthcare,Pharmaceuticals,['Pharmaceuticals'],51000.0,Senior Level
Prison officer,Shaffer LLC,Finance,"Python, Risk Analysis, SQL","['Python', 'Risk Analysis', 'SQL']",91000.0,Mid Level
Veterinary surgeon,Mosley-Ramirez,Software,"Python, Machine Learning, C++","['Python', 'Machine Learning', 'C++']",108000.0,Mid Level
Dance movement psychotherapist,"Wilkerson, Martinez and Ferguson",Manufacturing,"Supply Chain, Quality Control, Production Planning","['Supply Chain', 'Quality Control', 'Production Planning']",46000.0,Entry Level
Orthoptist,Lopez-Wilson,Education,Curriculum Design,['Curriculum Design'],143000.0,Senior Level
Sports coach,Smith-Macias,Software,"Python, Machine Learning, C++","['Python', 'Machine Learning', 'C++']",47000.0,Entry Level
Information officer,"Russell, Taylor and Sexton",Healthcare,"Medical Research, Pharmaceuticals, Patient Care","['Medical Research', 'Pharmaceuticals', 'Patient Care']",142000.0,Mid Level
Retail buyer,Williams Inc,Finance,"Excel, SQL","['Excel', 'SQL']",127000.0,Entry Level
"Designer, multimedia","Carter, Dougherty and Mccarthy",Marketing,Social Media,['Social Media'],40000.0,Senior Level
IT trainer,Wolf-Preston,Healthcare,"Pharmaceuticals, Patient Care","['Pharmaceuticals', 'Patient Care']",97000.0,Mid Level
Barista,Torres-Allen,Finance,"Financial Modeling, Risk Analysis, Excel, SQL","['Financial Modeling', 'Risk Analysis', 'Excel', 'SQL']",126000.0,Mid Level
"Psychotherapist, dance movement",Medina LLC,Manufacturing,"Production Planning, Supply Chain, Quality Control","['Production Planning', 'Supply Chain', 'Quality Control']",124000.0,Mid Level
Acupuncturist,"Hopkins, Davila and Davis",Finance,"Financial Modeling, SQL, Risk Analysis","['Financial Modeling', 'SQL', 'Risk Analysis']",115000.0,Entry Level
"Lecturer, higher education",Thomas Inc,Education,"Research, Curriculum Design","['Research', 'Curriculum Design']",133000.0,Entry Level
Farm manager,"Taylor, George and Hess",Software,"Java, SQL, C++, React","['Java', 'SQL', 'C++', 'React']",49000.0,Entry Level
Professor Emeritus,"Clark, Green and Crawford",Education,"Research, EdTech, Teaching, Curriculum Design","['Research', 'EdTech', 'Teaching', 'Curriculum Design']",141000.0,Senior Level
Social worker,"Stafford, Brown and Collins",Retail,Merchandising,['Merchandising'],56000.0,Entry Level
Make,Nelson-Farrell,Marketing,Social Media,['Social Media'],72000.0,Senior Level
Health and safety inspector,Moore-Thomas,Finance,Risk Analysis,['Risk Analysis'],40000.0,Mid Level
Immigration officer,Mills-Jackson,Finance,"Financial Modeling, Excel, Risk Analysis, SQL","['Financial Modeling', 'Excel', 'Risk Analysis', 'SQL']",72000.0,Senior Level
Investment analyst,Anderson-Hess,Manufacturing,Production Planning,['Production Planning'],110000.0,Mid Level
Historic buildings inspector/conservation officer,Watson PLC,Education,"EdTech, Teaching, Curriculum Design, Research","['EdTech', 'Teaching', 'Curriculum Design', 'Research']",74000.0,Entry Level
Licensed conveyancer,Larsen Inc,Retail,"Customer Service, Merchandising, Sales","['Customer Service', 'Merchandising', 'Sales']",74000.0,Mid Level
"Editor, film/video",Nguyen Group,Manufacturing,Supply Chain,['Supply Chain'],101000.0,Mid Level
IT technical support officer,"Crane, Jackson and Park",Finance,"Python, Excel","['Python', 'Excel']",47000.0,Senior Level
Print production planner,Solis-Evans,Retail,"Sales, Merchandising","['Sales', 'Merchandising']",96000.0,Senior Level
Astronomer,"Williams, Vincent and Everett",Retail,"Merchandising, Customer Service, Sales","['Merchandising', 'Customer Service', 'Sales']",109000.0,Entry Level
Biomedical scientist,Johnson-Adams,Education,Teaching,['Teaching'],58000.0,Entry Level
Forest/woodland manager,"Johnston, Davidson and Cummings",Software,"React, C++, AWS, Machine Learning","['React', 'C++', 'AWS', 'Machine Learning']",98000.0,Senior Level
Teaching laboratory technician,Gould-Williams,Marketing,"Social Media, Google Ads, Market Research","['Social Media', 'Google Ads', 'Market Research']",57000.0,Senior Level
Radio producer,Walls Inc,Education,"Teaching, Research, EdTech","['Teaching', 'Research', 'EdTech']",142000.0,Entry Level
"Engineer, petroleum","Hodges, Rodgers and Sanchez",Finance,Risk Analysis,['Risk Analysis'],113000.0,Mid Level
"Psychologist, counselling","Torres, Barrett and Cooper",Finance,"SQL, Python, Financial Modeling, Risk Analysis","['SQL', 'Python', 'Financial Modeling', 'Risk Analysis']",48000.0,Senior Level
Charity fundraiser,"Edwards, Duran and King",Education,"Curriculum Design, Teaching, Research","['Curriculum Design', 'Teaching', 'Research']",59000.0,Senior Level
Cartographer,"Oneill, White and Collins",Marketing,"Content Writing, Social Media","['Content Writing', 'Social Media']",78000.0,Entry Level
